T_K,log_t,M,source_file,time_column,signal_column
NaN,0.552838741765884,0.0734972908066918,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.561851308387065,0.0734573076714755,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.570863875008247,0.0734167780981337,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.579876441629428,0.07337571299351,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.58888900825061,0.0733341232644481,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.597901574871792,0.0732920198177912,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.606914141492973,0.0732494451526221,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.615926708114155,0.0732067982339777,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.624939274735336,0.0731643687908646,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.633951841356518,0.073122099952581,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.642964407977699,0.0730799294695973,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.651976974598881,0.073037795092384,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.660989541220062,0.0729956345714112,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.670002107841244,0.0729533856571492,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.679014674462425,0.0729109861000686,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.688027241083607,0.0728683736506395,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.697039807704788,0.0728254860593325,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.70605237432597,0.0727822610766178,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.715064940947151,0.0727386364529656,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.724077507568333,0.0726945499388463,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.733090074189515,0.0726499392847305,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.742102640810696,0.0726047422410883,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.751115207431878,0.0725588965583901,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.760127774053059,0.0725123399871063,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.769140340674241,0.0724650102777069,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.778152907295422,0.0724168451806628,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.787165473916604,0.0723677830247432,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.796178040537785,0.0723177828949302,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.805190607158967,0.0722667888539158,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.814203173780148,0.0722147325501184,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.82321574040133,0.0721615456319558,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.832228307022511,0.0721071597478464,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.841240873643693,0.0720515065462084,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.850253440264874,0.0719945176754598,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.859266006886056,0.0719361247840189,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.868278573507238,0.0718762595203038,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.877291140128419,0.0718148535327327,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.886303706749601,0.0717518384697237,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.895316273370782,0.0716871459796949,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.904328839991964,0.0716207077110647,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.913341406613145,0.0715524553122512,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.922353973234327,0.0714823204316723,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.931366539855508,0.0714102347177467,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.94037910647669,0.0713361298188919,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.949391673097871,0.0712599373835266,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.958404239719053,0.0711814133957422,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.967416806340234,0.0710973946333477,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.976429372961416,0.0710067714534754,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.985441939582598,0.0709114412674991,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,0.994454506203779,0.0708133342598187,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.00346707282496,0.0707143806148338,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.01247963944614,0.0706154148894381,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.02149220606732,0.0705144112192818,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.03050477268851,0.0704111082179496,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.03951733930969,0.0703054104418245,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.04852990593087,0.0701925284563512,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.05754247255205,0.0700238966763179,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.06655503917323,0.0698131198434392,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.07556760579441,0.0696005854949306,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.08458017241559,0.0694264960350767,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.09359273903678,0.0692920012171227,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.10260530565796,0.0691706190301471,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.11161787227914,0.0690586187653885,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.12063043890032,0.0689525805108762,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.1296430055215,0.068848037549177,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.13865557214268,0.068741120228844,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.14766813876387,0.068630189677165,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.15668070538505,0.0685156840432847,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.16569327200623,0.0684000473990409,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.17470583862741,0.068283417456325,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.18371840524859,0.0681661593454536,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.19273097186977,0.0680486381967437,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.20174353849095,0.0679312191405123,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.21075610511214,0.0678140237528814,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.21976867173332,0.0676961062362532,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.2287812383545,0.0675770823950979,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.23779380497568,0.0674567645152652,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.24680637159686,0.0673349648826053,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.25581893821804,0.0672114957829683,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.26483150483923,0.0670841337609614,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.27384407146041,0.0669497720807242,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.28285663808159,0.0668111481802177,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.29186920470277,0.0666712444253869,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.30088177132395,0.0665330431821764,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.30989433794513,0.0663987432740639,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.31890690456631,0.066265493155791,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.3279194711875,0.0661314877264007,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.33693203780868,0.0659953162631062,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.34594460442986,0.0658555399973504,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.35495717105104,0.0657074017068093,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.36396973767222,0.0655517103748336,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.3729823042934,0.0653946401447974,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.38199487091459,0.0652423664436045,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.39100743753577,0.0650973261414562,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.40002000415695,0.0649542959425244,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.40903257077813,0.064810002845246,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.41804513739931,0.0646612306321477,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.42705770402049,0.064500441021697,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.43607027064167,0.0643274943855949,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.44508283726286,0.0641529771913145,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.45409540388404,0.0639854911142026,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.46310797050522,0.063817316649899,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.4721205371264,0.0636489369821601,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.48113310374758,0.0634838456764152,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.49014567036876,0.0633167102627923,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.49915823698994,0.0631466392697225,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.50817080361113,0.0629801712671207,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.51718337023231,0.0628157904869072,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.52619593685349,0.0626477604986138,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.53520850347467,0.0624784280406636,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.54422107009585,0.0622961694519861,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.55323363671703,0.0621053922421305,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.56224620333822,0.0619249291316107,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.5712587699594,0.0617482814045491,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.58027133658058,0.0615726082028288,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.58928390320176,0.0613968238680375,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.59829646982294,0.0612141121334497,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.60730903644412,0.0610309202382818,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.61632160306531,0.0608392268051053,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.62533416968649,0.0606449665263942,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.63434673630767,0.0604502925638362,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.64335930292885,0.060250989685163,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.65237186955003,0.0600559974517245,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.66138443617121,0.0598610741363756,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
NaN,1.67039700279239,0.0596675783924322,C:\Dev\matlab-functions\results\relaxation\runs\run_2026_03_10_143906_timelaw_observables\tables\time_fit_residuals.csv,log10_t_s,v1_data
